38787.88373392246	1527774002.61
10695.052268310692	1527775064.85
10136.042377785829	1527776108.43
16716.504432568323	1527777158.06
21282.32692277271	1527778253.45
1612.682520537223	1527779347.08
16990.406839274146	1527780487.23
7686.058560965318	1527781578.86
12271.463718183288	1527782740.55
7110.973177230409	1527783821.66
11186.930610380163	1527784874.84
15637.638967615087	1527785953.17
30393.039971892962	1527787076.63
1701.6465131425853	1527788168.15
14056.083969172469	1527789270.08
3520.2424698570467	1527790424.97
7381.790623883453	1527791507.18
12327.126502884146	1527792576.58
2641.6884195837456	1527793647.47
33354.77932947983	1527794750.92
13255.631074712499	1527795846.33
11840.643375964422	1527796966.66
5972.30456548415	1527798053.09
8088.123109317615	1527799142.28
6999.780043296838	1527800202.94
18909.069541438334	1527801288.9
1624.4950025219694	1527802376.88
22870.43074799919	1527803498.09
9238.80900666589	1527804653.62
6840.074378591526	1527805749.49
6002.543967287815	1527806834.17
16351.026359674108	1527807907.77
5638.673182238812	1527809008.06
12712.338185841018	1527810127.24
10779.08976072599	1527811288.62
2340.13908358573	1527812319.32
2976.6768516677885	1527813460.6
21557.676788145942	1527814586.53
12707.025666598622	1527815656.36
19345.111080264403	1527816737.94
6429.073221899307	1527817818.1
12424.070187778314	1527818910.13
18584.561367079456	1527820035.5
13489.795435725799	1527821134.73
2945.63272630234	1527822234.8
25962.110976542466	1527823346.47
6736.595343030118	1527824395.93
12723.73596576553	1527825436.51
17052.189426717367	1527826577.19
8430.243966947344	1527827644.6
30936.218056561287	1527828713.22
4572.903380260378	1527829828.72
8473.775079932237	1527830924.62
19930.765847143735	1527832013.24
10477.67986577279	1527833144.32
6118.210157710232	1527834238.65
13605.307133764723	1527835253.51
3620.252510191868	1527836376.47
13126.4667309199	1527837491.48
2021.9534890057996	1527838579.81
5510.031604274304	1527839630.65
15236.518675637446	1527840767.2
21352.58490241602	1527841885.56
8311.147887152463	1527842937.55
15982.39773338667	1527844009.91
10866.411655411637	1527845062.19
6080.500213505533	1527846123.85
15423.101539016503	1527847243.59
14360.709255158927	1527848355.43
18530.11809316321	1527849472.78
1220.562540058855	1527850510.94
13143.216791889723	1527851589.63
18961.074965758024	1527852739.37
11375.25088434645	1527853843.98
3475.5516893881672	1527854940.18
2319.1715043757476	1527856046.85
14488.966197333666	1527857113.14
21642.04268274252	1527858346.66
2104.589155029941	1527859520.32
28996.831083390694	1527860658.77
18672.215742418328	1527861771.66
870.8177789248264	1527862924.64
14255.059783635885	1527864104.49
6432.054347406873	1527865218.97
7574.291874518853	1527866436.69
4222.929439068158	1527867626.26
16967.614109067068	1527868772.85
25069.041111564457	1527870016.21
16690.410427443956	1527871175.05
1604.2269676693286	1527872387.73
21725.738179026004	1527873601.66
15198.35196923044	1527874723.65
9254.58264468117	1527875811.83
4936.848782428368	1527876910.55
8113.942657384202	1527878075.41
16610.26486979961	1527879291.9
4410.705691584824	1527880410.04
8729.775112878364	1527881594.46
27102.039849573786	1527882711.9
9968.438785440785	1527883961.91
15106.114913172141	1527885198.33
2432.450032574494	1527886375.55
24525.65785323931	1527887594.06
3236.2840996820278	1527888774.24
