38329.44001418943	1533942433.51
10607.871666286755	1533942521.2
10420.018605449966	1533942624.44
17409.817282256052	1533942726.4
21204.779963444355	1533942844.36
1831.2427280676188	1533942953.53
16867.593344330213	1533943225.5
7556.353612929624	1533943482.92
12404.316652305924	1533943700.2
7173.054903376277	1533943931.4
10442.016232102487	1533944185.44
15347.067453060827	1533944352.6
30602.30005227695	1533944439.04
2071.159397746967	1533944557.1
13591.591133117423	1533944656.31
3306.4574131258237	1533944760.29
7179.5014313236625	1533944860.91
12376.508611774065	1533944959.56
2566.6340330357143	1533945075.38
33944.86099212566	1533945200.66
12718.500991358424	1533945337.58
11894.29997455039	1533945479.64
5416.651502387449	1533945591.6
8109.439071440248	1533945807.51
7443.402849712744	1533945918.08
19377.293222802884	1533946021.58
1478.1697240680014	1533946150.5
22581.50725038435	1533946248.89
9397.743264030985	1533946355.12
6753.426548852543	1533946481.79
6203.245667242704	1533946582.69
16574.61925721678	1533946697.76
5670.644459125739	1533946786.96
12116.077736562695	1533946879.45
10732.362983890602	1533946997.11
2555.3975689215195	1533947109.25
3003.218328313253	1533947221.32
22162.88883433056	1533947323.09
12734.60391767786	1533947428.0
19523.15461381323	1533947536.76
6419.178274277911	1533947652.44
12374.752569839411	1533947748.41
18314.50934425699	1533947854.42
13254.356388316222	1533947953.84
3230.3011515643893	1533948059.42
26693.03288785083	1533948182.22
6455.4656585	1533948303.68
12985.287731143317	1533948413.93
16902.811056801707	1533948532.63
8284.283852392538	1533948641.78
31781.21583522644	1533948747.25
4309.609724685228	1533948872.22
7721.5117896084585	1533948967.76
19237.2744995834	1533949079.69
10112.691981191354	1533949184.61
5788.111511407913	1533949292.68
13505.555352326364	1533949411.72
3717.6617877640037	1533949524.25
12960.11018034769	1533949631.45
1755.8963049674267	1533949741.36
5593.07411791498	1533949842.0
15606.95996973847	1533949953.8
21655.03211087184	1533950055.06
8285.11520839478	1533950158.03
16454.084997431288	1533950280.75
11265.872030757067	1533950386.23
6391.229063318893	1533950495.71
15878.470768156514	1533950605.72
14215.671178637689	1533950692.98
18792.35674519602	1533950802.63
1115.1448480912934	1533950898.4
12772.188900075897	1533951011.55
18871.5631331384	1533951122.9
11417.985620747868	1533951220.39
3558.5690484302672	1533951331.99
2482.765855505259	1533951425.15
14681.23702469217	1533951522.23
21484.055352127027	1533951626.77
2173.2742794614815	1533951742.7
29427.991711235332	1533951847.69
18474.12892751927	1533951963.28
781.6275230152518	1533952063.9
13841.961027644367	1533952168.86
6983.926187696478	1533952272.97
7695.449611040494	1533952362.94
4041.433925829175	1533952467.64
16786.80097099053	1533952592.15
24830.552575318678	1533952722.5
16537.086731370986	1533952847.83
1435.5059681394132	1533952946.6
21837.738321692563	1533953052.5
15597.645614036113	1533953144.1
8568.95920238508	1533953260.72
5158.272316631624	1533953390.03
7961.241970776843	1533953497.69
16698.41859034692	1533953598.42
4512.605431853721	1533953726.78
8525.36930045171	1533953840.48
27549.882290239137	1533953950.07
9972.451435144634	1533954071.42
15148.89767233847	1533954207.94
2291.288328252473	1533954383.59
24296.01436068173	1533954518.47
3136.44960728565	1533954629.25
6443.394420106792	1533954729.67
11262.13391907921	1533954834.75
16488.436899621807	1533954953.7
9132.435950633702	1533955079.89
8706.224402499329	1533955201.84
2413.846307664988	1533955309.34
31191.37549338981	1533955417.9
3974.8346278052786	1533955544.82
4236.43089276332	1533955702.06
34838.24228959159	1533955832.96
1485.3474422347176	1533955948.8
10179.904013712936	1533956068.06
7199.042351729851	1533956187.97
13233.97171770083	1533956321.2
8924.550059940244	1533956435.17
5540.294443805904	1533956570.6
4923.929305034246	1533956689.07
26690.899942680317	1533956814.01
7000.973913724877	1533956914.32
14402.346377684325	1533957038.66
10879.05849513744	1533957174.95
26961.311390571067	1533957304.37
7118.552852112741	1533957427.17
5218.975066121726	1533957543.19
12789.522701133134	1533957647.61
5955.161903047477	1533957776.88
6375.063483970641	1533957905.16
14451.755347737399	1533958010.72
2320.3441736534105	1533958168.16
13391.618973540448	1533958271.1
4922.933089682953	1533958389.71
33838.49064884467	1533958505.48
10564.336357357928	1533958631.8
5889.284059215334	1533958738.45
12143.434038763731	1533958891.34
29936.20752109942	1533959025.08
3817.4896512155296	1533959158.3
12387.099962677372	1533959288.27
2980.1336266176963	1533959419.77
20099.304753438573	1533959518.9
28691.385689018967	1533959648.09
5144.717104069775	1533959774.35
18891.61081467086	1533959907.25
6927.735882415136	1533960014.13
19792.73650741893	1533960139.1
6890.316868390388	1533960267.54
2249.8370068232894	1533960382.74
6008.447318309785	1533960487.62
33742.420098260714	1533960602.17
3074.03269274131	1533960706.42
9670.852291813979	1533960809.65
2366.6980972814777	1533960918.76
18670.62527252812	1533961026.66
8775.046775797171	1533961146.67
12618.40902007018	1533961275.42
14032.721247788251	1533961392.42
11760.073135176308	1533961504.01
18860.43371063634	1533961622.91
3084.1482834329418	1533961759.91
3757.922496743321	1533961851.9
13865.249734368557	1533961960.97
8281.22089455358	1533962083.37
23320.83635462909	1533962214.61
1551.4660847111097	1533962330.0
9170.912207699173	1533962451.75
13507.494130911819	1533962561.21
13883.45657818613	1533962665.01
5794.49202164478	1533962776.89
23186.05474543114	1533962886.08
17231.174513373317	1533970230.74
20361.04903520576	1533974206.14
1573.2087715078123	1533974328.34
2163.9724210318923	1533974423.05
